id,lat,lng,tipo,comuna,fecha,descripcion
292,-33.562186,-70.409735,Tránsito detenido,Maipú,2024-04-25,Incidente #292 en zona urbana
293,-33.724501,-70.884869,Vehículo detenido,Providencia,2024-07-29,Incidente #293 en zona urbana
294,-33.591394,-70.740551,Accidente,San Joaquín,2024-03-05,Incidente #294 en zona urbana
295,-33.581283,-70.867715,Congestión,Pudahuel,2024-07-13,Incidente #295 en zona urbana
296,-33.725496,-70.842946,Desvío,La Florida,2024-08-10,Incidente #296 en zona urbana
297,-33.423438,-70.519497,Peligro,Maipú,2024-12-01,Incidente #297 en zona urbana
298,-33.309244,-70.563143,Accidente,Las Condes,2024-11-19,Incidente #298 en zona urbana
299,-33.506925,-70.544492,Congestión,Estación Central,2024-09-17,Incidente #299 en zona urbana
300,-33.633212,-70.591568,Congestión,Santiago,2024-02-24,Incidente #300 en zona urbana
301,-33.431568,-70.524507,Vehículo detenido,San Ramón,2024-10-01,Incidente #301 en zona urbana
302,-33.549819,-70.753764,Accidente,Maipú,2024-06-05,Incidente #302 en zona urbana
303,-33.641696,-70.616613,Policía,Puente Alto,2024-05-27,Incidente #303 en zona urbana
304,-33.444326,-70.801439,Congestión,Pedro Aguirre Cerda,2024-09-23,Incidente #304 en zona urbana
305,-33.706858,-70.549378,Accidente,Recoleta,2024-09-19,Incidente #305 en zona urbana
306,-33.459995,-70.888795,Congestión,Puente Alto,2024-10-03,Incidente #306 en zona urbana
307,-33.637666,-70.874255,Accidente,Maipú,2024-01-29,Incidente #307 en zona urbana
308,-33.305424,-70.728551,Obras viales,Pedro Aguirre Cerda,2024-04-02,Incidente #308 en zona urbana
309,-33.633755,-70.49694,Accidente,Ñuñoa,2024-03-22,Incidente #309 en zona urbana
310,-33.593859,-70.620305,Moto accidentada,Peñalolén,2024-05-09,Incidente #310 en zona urbana
311,-33.441564,-70.647844,Congestión,San Miguel,2024-08-15,Incidente #311 en zona urbana
312,-33.423707,-70.61834,Congestión,Santiago,2024-02-25,Incidente #312 en zona urbana
313,-33.645743,-70.822902,Vehículo detenido,Providencia,2024-02-08,Incidente #313 en zona urbana
314,-33.491995,-70.733492,Congestión,Estación Central,2024-11-11,Incidente #314 en zona urbana
315,-33.545681,-70.504633,Manifestación,Maipú,2024-09-21,Incidente #315 en zona urbana
316,-33.614215,-70.760734,Volcamiento,Las Condes,2024-09-23,Incidente #316 en zona urbana
317,-33.371906,-70.537197,Niebla,La Florida,2024-12-22,Incidente #317 en zona urbana
318,-33.665808,-70.772949,Tránsito detenido,Renca,2024-05-12,Incidente #318 en zona urbana
319,-33.379322,-70.73439,Peligro,Quinta Normal,2024-05-21,Incidente #319 en zona urbana
320,-33.610195,-70.709283,Congestión,San Ramón,2024-08-21,Incidente #320 en zona urbana
321,-33.539624,-70.623541,Volcamiento,Recoleta,2024-11-02,Incidente #321 en zona urbana
322,-33.704821,-70.521342,Accidente,La Reina,2024-05-01,Incidente #322 en zona urbana
323,-33.544901,-70.819819,Manifestación,Puente Alto,2024-11-14,Incidente #323 en zona urbana
324,-33.555006,-70.527324,Congestión,La Reina,2024-02-01,Incidente #324 en zona urbana
325,-33.646327,-70.690922,Obras viales,Lo Prado,2024-04-14,Incidente #325 en zona urbana
326,-33.309139,-70.646689,Volcamiento,Santiago,2024-09-28,Incidente #326 en zona urbana
327,-33.42527,-70.67597,Accidente,Santiago,2024-07-22,Incidente #327 en zona urbana
328,-33.526045,-70.740664,Vehículo detenido,Ñuñoa,2024-01-13,Incidente #328 en zona urbana
329,-33.613127,-70.417066,Congestión,Renca,2024-12-18,Incidente #329 en zona urbana
330,-33.557811,-70.484577,Peligro,La Florida,2024-09-28,Incidente #330 en zona urbana
331,-33.73106,-70.892126,Accidente,Santiago,2024-12-10,Incidente #331 en zona urbana
332,-33.479939,-70.818945,Vehículo detenido,Pedro Aguirre Cerda,2024-05-07,Incidente #332 en zona urbana
333,-33.41455,-70.614518,Vehículo detenido,Puente Alto,2024-06-21,Incidente #333 en zona urbana
334,-33.505373,-70.705005,Moto accidentada,Puente Alto,2024-12-19,Incidente #334 en zona urbana
335,-33.513293,-70.804773,Niebla,Conchalí,2024-11-29,Incidente #335 en zona urbana
336,-33.438243,-70.687667,Peligro,Independencia,2024-12-24,Incidente #336 en zona urbana
337,-33.721875,-70.53173,Policía,Lo Prado,2024-07-11,Incidente #337 en zona urbana
338,-33.659986,-70.434051,Congestión,Macul,2024-07-20,Incidente #338 en zona urbana
339,-33.679216,-70.71783,Vehículo detenido,Ñuñoa,2024-05-18,Incidente #339 en zona urbana
340,-33.707176,-70.896836,Vehículo detenido,Maipú,2024-09-17,Incidente #340 en zona urbana
341,-33.555376,-70.875309,Congestión,Estación Central,2024-04-07,Incidente #341 en zona urbana
342,-33.556494,-70.540904,Corte de tránsito,Huechuraba,2024-11-16,Incidente #342 en zona urbana
343,-33.583913,-70.79798,Vehículo detenido,Renca,2024-08-03,Incidente #343 en zona urbana
344,-33.573556,-70.746754,Congestión,Pudahuel,2024-01-31,Incidente #344 en zona urbana
345,-33.616203,-70.628919,Congestión,La Reina,2024-07-23,Incidente #345 en zona urbana
346,-33.333745,-70.440851,Accidente,Puente Alto,2024-10-20,Incidente #346 en zona urbana
347,-33.71165,-70.8344,Peligro,Providencia,2024-04-18,Incidente #347 en zona urbana
348,-33.463984,-70.663235,Policía,Puente Alto,2024-05-03,Incidente #348 en zona urbana
349,-33.686253,-70.404374,Obras viales,Ñuñoa,2024-03-24,Incidente #349 en zona urbana
350,-33.5371,-70.818046,Vehículo detenido,Estación Central,2024-06-20,Incidente #350 en zona urbana
351,-33.321119,-70.890751,Congestión,San Ramón,2024-03-15,Incidente #351 en zona urbana
352,-33.53334,-70.714439,Moto accidentada,La Reina,2024-03-23,Incidente #352 en zona urbana
353,-33.492009,-70.47737,Congestión,Las Condes,2024-10-07,Incidente #353 en zona urbana
354,-33.356922,-70.870512,Vehículo detenido,Providencia,2024-12-09,Incidente #354 en zona urbana
355,-33.36876,-70.553341,Vehículo detenido,Ñuñoa,2024-10-10,Incidente #355 en zona urbana
356,-33.743324,-70.596699,Lluvia intensa,Santiago,2024-02-28,Incidente #356 en zona urbana
357,-33.578868,-70.606724,Manifestación,La Florida,2024-05-27,Incidente #357 en zona urbana
358,-33.466919,-70.460744,Congestión,La Florida,2024-02-22,Incidente #358 en zona urbana
359,-33.642665,-70.789926,Congestión,La Granja,2024-10-18,Incidente #359 en zona urbana
360,-33.739012,-70.51245,Evento masivo,Puente Alto,2024-09-14,Incidente #360 en zona urbana
361,-33.703094,-70.609776,Peligro,Peñalolén,2024-07-10,Incidente #361 en zona urbana
362,-33.335658,-70.678572,Manifestación,Pudahuel,2024-01-05,Incidente #362 en zona urbana
363,-33.443675,-70.75788,Vehículo detenido,San Ramón,2024-06-09,Incidente #363 en zona urbana
364,-33.703213,-70.750342,Moto accidentada,Lo Prado,2024-05-16,Incidente #364 en zona urbana
365,-33.650645,-70.815106,Obras viales,Recoleta,2024-12-23,Incidente #365 en zona urbana
366,-33.73393,-70.66402,Choque múltiple,La Pintana,2024-08-22,Incidente #366 en zona urbana
367,-33.550984,-70.84974,Policía,Huechuraba,2024-09-17,Incidente #367 en zona urbana
368,-33.445747,-70.420792,Accidente,Huechuraba,2024-09-21,Incidente #368 en zona urbana
369,-33.371447,-70.870119,Corte de tránsito,Huechuraba,2024-12-29,Incidente #369 en zona urbana
370,-33.46867,-70.431767,Tránsito detenido,Santiago,2024-01-06,Incidente #370 en zona urbana
371,-33.741731,-70.559607,Accidente,Las Condes,2024-08-31,Incidente #371 en zona urbana
372,-33.581782,-70.692556,Tránsito detenido,Pedro Aguirre Cerda,2024-06-19,Incidente #372 en zona urbana
373,-33.691131,-70.494403,Desvío,Ñuñoa,2024-04-08,Incidente #373 en zona urbana
374,-33.594238,-70.6589,Corte de tránsito,Santiago,2024-11-05,Incidente #374 en zona urbana
375,-33.455926,-70.714832,Congestión,Peñalolén,2024-12-29,Incidente #375 en zona urbana
376,-33.653065,-70.724541,Obras viales,La Pintana,2024-09-29,Incidente #376 en zona urbana
377,-33.407117,-70.653991,Tránsito detenido,La Pintana,2024-06-08,Incidente #377 en zona urbana
378,-33.387607,-70.66441,Accidente,Pudahuel,2024-12-16,Incidente #378 en zona urbana
379,-33.406396,-70.712682,Manifestación,Huechuraba,2024-01-16,Incidente #379 en zona urbana
380,-33.322783,-70.536568,Peatón atropellado,Renca,2024-06-20,Incidente #380 en zona urbana
381,-33.481684,-70.641548,Desvío,La Pintana,2024-03-22,Incidente #381 en zona urbana
382,-33.705034,-70.455559,Congestión,Las Condes,2024-05-30,Incidente #382 en zona urbana
383,-33.494016,-70.642565,Volcamiento,San Joaquín,2024-04-07,Incidente #383 en zona urbana
384,-33.375108,-70.502117,Congestión,Santiago,2024-11-28,Incidente #384 en zona urbana
385,-33.435044,-70.411997,Desvío,Providencia,2024-02-23,Incidente #385 en zona urbana
386,-33.531439,-70.794835,Corte de tránsito,La Pintana,2024-12-23,Incidente #386 en zona urbana
387,-33.560247,-70.623316,Moto accidentada,Puente Alto,2024-09-30,Incidente #387 en zona urbana
388,-33.382691,-70.543807,Lluvia intensa,La Florida,2024-06-28,Incidente #388 en zona urbana
389,-33.507373,-70.615196,Evento masivo,Pudahuel,2024-04-19,Incidente #389 en zona urbana
390,-33.454861,-70.646525,Congestión,Maipú,2024-06-14,Incidente #390 en zona urbana
391,-33.334639,-70.857155,Vehículo detenido,Puente Alto,2024-04-17,Incidente #391 en zona urbana
392,-33.562335,-70.694298,Tránsito detenido,La Pintana,2024-09-10,Incidente #392 en zona urbana
393,-33.743277,-70.672391,Policía,Santiago,2024-12-19,Incidente #393 en zona urbana
394,-33.690219,-70.568488,Obras viales,Santiago,2024-10-28,Incidente #394 en zona urbana
395,-33.449013,-70.739183,Accidente,Lo Prado,2024-03-23,Incidente #395 en zona urbana
396,-33.732509,-70.837729,Tránsito detenido,Providencia,2024-06-12,Incidente #396 en zona urbana
397,-33.665301,-70.806928,Tránsito detenido,Providencia,2024-10-13,Incidente #397 en zona urbana
398,-33.668662,-70.622906,Tránsito detenido,La Florida,2024-06-21,Incidente #398 en zona urbana
399,-33.432333,-70.511957,Peligro,La Granja,2024-12-28,Incidente #399 en zona urbana
400,-33.398992,-70.426892,Corte de tránsito,La Florida,2024-07-30,Incidente #400 en zona urbana
401,-33.496826,-70.812135,Congestión,Santiago,2024-04-28,Incidente #401 en zona urbana
402,-33.331245,-70.519934,Moto accidentada,Pudahuel,2024-12-07,Incidente #402 en zona urbana
403,-33.306278,-70.565789,Congestión,Las Condes,2024-03-23,Incidente #403 en zona urbana
404,-33.444077,-70.683027,Vehículo detenido,Las Condes,2024-03-15,Incidente #404 en zona urbana
405,-33.527185,-70.457726,Moto accidentada,Renca,2024-06-16,Incidente #405 en zona urbana
406,-33.333934,-70.418001,Congestión,Maipú,2024-01-30,Incidente #406 en zona urbana
407,-33.376385,-70.704428,Policía,La Pintana,2024-01-11,Incidente #407 en zona urbana
408,-33.511577,-70.658661,Choque múltiple,Pudahuel,2024-03-04,Incidente #408 en zona urbana
409,-33.740778,-70.521038,Aluvión,Santiago,2024-05-22,Incidente #409 en zona urbana
410,-33.703068,-70.876648,Congestión,La Granja,2024-10-13,Incidente #410 en zona urbana
411,-33.685469,-70.697145,Tránsito detenido,Providencia,2024-12-08,Incidente #411 en zona urbana
412,-33.714718,-70.707485,Peligro,Conchalí,2024-03-20,Incidente #412 en zona urbana
413,-33.630726,-70.407115,Congestión,Huechuraba,2024-07-14,Incidente #413 en zona urbana
414,-33.363897,-70.508467,Policía,Macul,2024-05-17,Incidente #414 en zona urbana
415,-33.612205,-70.410097,Accidente,Maipú,2024-04-22,Incidente #415 en zona urbana
416,-33.472845,-70.85494,Policía,Maipú,2024-07-27,Incidente #416 en zona urbana
417,-33.65072,-70.584787,Accidente,Ñuñoa,2024-06-06,Incidente #417 en zona urbana
418,-33.478159,-70.728101,Congestión,Macul,2024-09-02,Incidente #418 en zona urbana
419,-33.477072,-70.480458,Policía,Pudahuel,2024-04-21,Incidente #419 en zona urbana
420,-33.598065,-70.656708,Obras viales,Las Condes,2024-12-03,Incidente #420 en zona urbana
421,-33.746915,-70.797426,Tránsito detenido,Peñalolén,2024-08-06,Incidente #421 en zona urbana
422,-33.421329,-70.814071,Peligro,Huechuraba,2024-02-23,Incidente #422 en zona urbana
423,-33.303288,-70.792987,Congestión,Maipú,2024-09-03,Incidente #423 en zona urbana
424,-33.633685,-70.728239,Accidente,Santiago,2024-10-19,Incidente #424 en zona urbana
425,-33.470643,-70.697994,Obras viales,Puente Alto,2024-11-06,Incidente #425 en zona urbana
426,-33.522186,-70.660899,Aluvión,Estación Central,2024-04-28,Incidente #426 en zona urbana
427,-33.347315,-70.888036,Accidente,Puente Alto,2024-08-11,Incidente #427 en zona urbana
428,-33.435496,-70.44434,Congestión,Peñalolén,2024-03-11,Incidente #428 en zona urbana
429,-33.367868,-70.464948,Congestión,Ñuñoa,2024-12-11,Incidente #429 en zona urbana
430,-33.347468,-70.453385,Tránsito detenido,Las Condes,2024-05-14,Incidente #430 en zona urbana
431,-33.74509,-70.895714,Accidente,Pedro Aguirre Cerda,2024-01-26,Incidente #431 en zona urbana
432,-33.493518,-70.679574,Vehículo detenido,Las Condes,2024-04-08,Incidente #432 en zona urbana
433,-33.317314,-70.879773,Congestión,Puente Alto,2024-10-17,Incidente #433 en zona urbana
434,-33.519235,-70.785495,Congestión,Renca,2024-05-29,Incidente #434 en zona urbana
435,-33.440017,-70.686195,Vehículo detenido,Puente Alto,2024-10-10,Incidente #435 en zona urbana
436,-33.716302,-70.74129,Semáforo apagado,Huechuraba,2024-10-21,Incidente #436 en zona urbana
437,-33.31525,-70.760605,Incendio,Macul,2024-04-19,Incidente #437 en zona urbana
438,-33.321682,-70.703942,Choque múltiple,Maipú,2024-12-05,Incidente #438 en zona urbana
439,-33.437284,-70.871809,Moto accidentada,Renca,2024-10-04,Incidente #439 en zona urbana
440,-33.442587,-70.865265,Congestión,Conchalí,2024-08-16,Incidente #440 en zona urbana
441,-33.395452,-70.78525,Tránsito detenido,Santiago,2024-04-14,Incidente #441 en zona urbana
442,-33.446864,-70.768732,Congestión,Maipú,2024-08-14,Incidente #442 en zona urbana
443,-33.564583,-70.63578,Congestión,La Florida,2024-02-12,Incidente #443 en zona urbana
444,-33.505405,-70.790391,Vehículo detenido,La Florida,2024-10-03,Incidente #444 en zona urbana
445,-33.51637,-70.414983,Vehículo detenido,La Pintana,2024-02-22,Incidente #445 en zona urbana
446,-33.466001,-70.575969,Accidente,Providencia,2024-09-29,Incidente #446 en zona urbana
447,-33.691511,-70.757917,Manifestación,Santiago,2024-09-06,Incidente #447 en zona urbana
448,-33.313057,-70.618142,Congestión,Ñuñoa,2024-01-27,Incidente #448 en zona urbana
449,-33.558488,-70.666733,Congestión,Recoleta,2024-12-24,Incidente #449 en zona urbana
450,-33.350171,-70.414233,Semáforo apagado,San Miguel,2024-12-07,Incidente #450 en zona urbana
451,-33.351096,-70.555611,Tránsito detenido,Lo Prado,2024-06-29,Incidente #451 en zona urbana
452,-33.632121,-70.487195,Congestión,Providencia,2024-11-15,Incidente #452 en zona urbana
453,-33.548941,-70.498877,Vehículo detenido,Las Condes,2024-05-07,Incidente #453 en zona urbana
454,-33.477673,-70.774152,Accidente,Las Condes,2024-02-06,Incidente #454 en zona urbana
455,-33.731284,-70.61628,Accidente,Puente Alto,2024-05-23,Incidente #455 en zona urbana
456,-33.577278,-70.715256,Lluvia intensa,Pudahuel,2024-11-15,Incidente #456 en zona urbana
457,-33.695065,-70.761703,Accidente,Estación Central,2024-08-03,Incidente #457 en zona urbana
458,-33.352976,-70.488401,Policía,Las Condes,2024-10-13,Incidente #458 en zona urbana
459,-33.304993,-70.862149,Congestión,Ñuñoa,2024-05-31,Incidente #459 en zona urbana
460,-33.433789,-70.502938,Peligro,La Pintana,2024-08-26,Incidente #460 en zona urbana
461,-33.500371,-70.717556,Vehículo detenido,Recoleta,2024-03-11,Incidente #461 en zona urbana
462,-33.522891,-70.462514,Lluvia intensa,Huechuraba,2024-11-05,Incidente #462 en zona urbana
463,-33.555777,-70.802445,Desvío,Macul,2024-07-01,Incidente #463 en zona urbana
464,-33.694667,-70.701994,Moto accidentada,San Ramón,2024-07-25,Incidente #464 en zona urbana
465,-33.352429,-70.739946,Niebla,Pudahuel,2024-05-27,Incidente #465 en zona urbana
466,-33.678735,-70.896208,Accidente,Santiago,2024-11-10,Incidente #466 en zona urbana
467,-33.682268,-70.698483,Lluvia intensa,La Pintana,2024-04-30,Incidente #467 en zona urbana
468,-33.587133,-70.604248,Congestión,Puente Alto,2024-04-25,Incidente #468 en zona urbana
469,-33.343389,-70.76554,Accidente,San Miguel,2024-01-21,Incidente #469 en zona urbana
470,-33.695809,-70.87596,Lluvia intensa,La Cisterna,2024-07-17,Incidente #470 en zona urbana
471,-33.384377,-70.855053,Vehículo detenido,Maipú,2024-07-02,Incidente #471 en zona urbana
472,-33.484262,-70.857292,Moto accidentada,Estación Central,2024-02-17,Incidente #472 en zona urbana
473,-33.347305,-70.699786,Accidente,Recoleta,2024-05-16,Incidente #473 en zona urbana
474,-33.400682,-70.600193,Congestión,Providencia,2024-07-26,Incidente #474 en zona urbana
475,-33.656769,-70.83232,Peligro,Puente Alto,2024-05-22,Incidente #475 en zona urbana
476,-33.708615,-70.683272,Vehículo detenido,La Florida,2024-06-29,Incidente #476 en zona urbana
477,-33.707783,-70.520916,Desvío,Ñuñoa,2024-11-23,Incidente #477 en zona urbana
478,-33.736106,-70.599189,Obras viales,Maipú,2024-12-16,Incidente #478 en zona urbana
479,-33.466999,-70.566915,Manifestación,Santiago,2024-12-30,Incidente #479 en zona urbana
480,-33.588619,-70.559784,Accidente,Macul,2024-06-14,Incidente #480 en zona urbana
481,-33.307287,-70.746051,Evento masivo,Recoleta,2024-10-17,Incidente #481 en zona urbana
482,-33.5311,-70.688263,Congestión,La Reina,2024-09-04,Incidente #482 en zona urbana
483,-33.673508,-70.535847,Accidente,Providencia,2024-01-16,Incidente #483 en zona urbana
484,-33.719904,-70.659114,Accidente,La Pintana,2024-09-13,Incidente #484 en zona urbana
485,-33.405846,-70.667038,Niebla,Lo Barnechea,2024-12-11,Incidente #485 en zona urbana
486,-33.673483,-70.534828,Policía,San Miguel,2024-04-27,Incidente #486 en zona urbana
487,-33.567466,-70.750573,Accidente,La Florida,2024-12-19,Incidente #487 en zona urbana
488,-33.411072,-70.556898,Tránsito detenido,Independencia,2024-10-14,Incidente #488 en zona urbana
489,-33.481824,-70.860048,Choque múltiple,Macul,2024-06-24,Incidente #489 en zona urbana
490,-33.598952,-70.55358,Congestión,La Florida,2024-08-30,Incidente #490 en zona urbana
491,-33.30286,-70.79107,Choque múltiple,Las Condes,2024-06-27,Incidente #491 en zona urbana
